Mon 27 Nov 2017 17:04:54 rest_api get_users_lookup 15516 Thread-3 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:23:20 rest_api get_users_lookup 18476 Thread-16 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:23:21 rest_api get_users_lookup 10616 Thread-15 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:23:24 rest_api get_users_lookup 17596 Thread-13 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:23:25 rest_api get_users_lookup 13132 Thread-12 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:23:27 rest_api get_users_lookup 20184 Thread-19 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:23:29 rest_api get_users_lookup 12632 Thread-17 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:23:29 rest_api get_users_lookup 20816 Thread-18 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:23:31 rest_api get_users_lookup 11036 Thread-14 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:23:54 rest_api get_users_lookup 17596 Thread-13 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:23:57 rest_api get_users_lookup 10616 Thread-15 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:23:57 rest_api get_users_lookup 13132 Thread-12 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:24:00 rest_api get_users_lookup 12632 Thread-17 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:24:00 rest_api get_users_lookup 20184 Thread-19 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:24:11 rest_api get_users_lookup 18476 Thread-16 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:24:14 rest_api get_users_lookup 11036 Thread-14 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:24:16 rest_api get_users_lookup 20816 Thread-18 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:24:27 rest_api get_users_lookup 13132 Thread-12 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:24:35 rest_api get_users_lookup 20184 Thread-19 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:24:37 rest_api get_users_lookup 12632 Thread-17 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:24:38 rest_api get_users_lookup 17596 Thread-13 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:24:39 rest_api get_users_lookup 18476 Thread-16 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:24:40 rest_api get_users_lookup 10616 Thread-15 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:24:52 rest_api get_users_lookup 11036 Thread-14 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:24:59 rest_api get_users_lookup 13132 Thread-12 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:25:04 rest_api get_users_lookup 12632 Thread-17 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:25:05 rest_api get_users_lookup 20184 Thread-19 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:25:08 rest_api get_users_lookup 17596 Thread-13 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:25:19 rest_api get_users_lookup 18476 Thread-16 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:25:21 rest_api get_users_lookup 10616 Thread-15 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:25:24 rest_api get_users_lookup 20816 Thread-18 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:25:28 rest_api get_users_lookup 11036 Thread-14 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:25:29 rest_api get_users_lookup 13132 Thread-12 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:25:32 rest_api get_users_lookup 20184 Thread-19 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:25:33 rest_api get_users_lookup 12632 Thread-17 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:25:50 rest_api get_users_lookup 18476 Thread-16 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:25:50 rest_api get_users_lookup 17596 Thread-13 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:25:52 rest_api get_users_lookup 20816 Thread-18 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:25:54 rest_api get_users_lookup 10616 Thread-15 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:25:57 rest_api get_users_lookup 11036 Thread-14 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:26:01 rest_api get_users_lookup 12632 Thread-17 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:26:05 rest_api get_users_lookup 20184 Thread-19 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:26:09 rest_api get_users_lookup 13132 Thread-12 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:26:25 rest_api get_users_lookup 20816 Thread-18 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:26:27 rest_api get_users_lookup 10616 Thread-15 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:26:27 rest_api get_users_lookup 18476 Thread-16 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:26:27 rest_api get_users_lookup 11036 Thread-14 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:26:30 rest_api get_users_lookup 12632 Thread-17 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:26:31 rest_api get_users_lookup 17596 Thread-13 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:26:37 rest_api get_users_lookup 20184 Thread-19 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:26:40 rest_api get_users_lookup 13132 Thread-12 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:27:00 rest_api get_users_lookup 20816 Thread-18 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:27:01 rest_api get_users_lookup 17596 Thread-13 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:27:03 rest_api get_users_lookup 20184 Thread-19 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:27:05 TwitterError __init__ 12632 Thread-17 [line:22] WARNING 400 statuses/filter text HTTPSConnectionPool(host='api.twitter.com', port=443): Read timed out.
Mon 27 Nov 2017 17:27:05 rest_api get_users_lookup 12632 Thread-17 [line:120] ERROR HTTPSConnectionPool(host='api.twitter.com', port=443): Read timed out.
Mon 27 Nov 2017 17:27:09 rest_api get_users_lookup 11036 Thread-14 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:27:12 rest_api get_users_lookup 10616 Thread-15 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:27:16 rest_api get_users_lookup 18476 Thread-16 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:27:17 rest_api get_users_lookup 13132 Thread-12 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:27:33 rest_api get_users_lookup 20184 Thread-19 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:27:34 rest_api get_users_lookup 12632 Thread-17 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:27:36 rest_api get_users_lookup 17596 Thread-13 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:27:39 rest_api get_users_lookup 11036 Thread-14 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:27:40 rest_api get_users_lookup 20816 Thread-18 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:27:47 rest_api get_users_lookup 18476 Thread-16 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:27:47 TwitterError __init__ 20184 Thread-19 [line:22] WARNING 400 statuses/filter text HTTPSConnectionPool(host='api.twitter.com', port=443): Max retries exceeded with url: /1.1/users/lookup.json (Caused by ProxyError('Cannot connect to proxy.', timeout('timed out',)))
Mon 27 Nov 2017 17:27:47 rest_api get_users_lookup 20184 Thread-19 [line:120] ERROR HTTPSConnectionPool(host='api.twitter.com', port=443): Max retries exceeded with url: /1.1/users/lookup.json (Caused by ProxyError('Cannot connect to proxy.', timeout('timed out',)))
Mon 27 Nov 2017 17:27:47 rest_api get_users_lookup 10616 Thread-15 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:27:55 rest_api get_users_lookup 13132 Thread-12 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:28:07 rest_api get_users_lookup 17596 Thread-13 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:28:13 rest_api get_users_lookup 12632 Thread-17 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:28:18 rest_api get_users_lookup 11036 Thread-14 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:28:19 rest_api get_users_lookup 18476 Thread-16 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:28:23 rest_api get_users_lookup 10616 Thread-15 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:28:27 rest_api get_users_lookup 20816 Thread-18 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:28:29 rest_api get_users_lookup 20184 Thread-19 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:28:46 rest_api get_users_lookup 17596 Thread-13 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:28:49 rest_api get_users_lookup 12632 Thread-17 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:28:56 rest_api get_users_lookup 10616 Thread-15 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:29:00 rest_api get_users_lookup 11036 Thread-14 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:29:01 rest_api get_users_lookup 20816 Thread-18 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:29:03 rest_api get_users_lookup 13132 Thread-12 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:29:05 rest_api get_users_lookup 18476 Thread-16 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:29:08 rest_api get_users_lookup 20184 Thread-19 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:29:28 rest_api get_users_lookup 17596 Thread-13 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:29:29 rest_api get_users_lookup 10616 Thread-15 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:29:32 rest_api get_users_lookup 12632 Thread-17 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:29:39 rest_api get_users_lookup 20816 Thread-18 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:29:41 rest_api get_users_lookup 18476 Thread-16 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:29:43 rest_api get_users_lookup 11036 Thread-14 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:29:49 rest_api get_users_lookup 13132 Thread-12 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:29:55 rest_api get_users_lookup 20184 Thread-19 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:29:56 rest_api get_users_lookup 10616 Thread-15 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:30:08 rest_api get_users_lookup 17596 Thread-13 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:30:11 rest_api get_users_lookup 12632 Thread-17 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:30:17 rest_api get_users_lookup 20816 Thread-18 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:30:18 rest_api get_users_lookup 11036 Thread-14 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:30:28 rest_api get_users_lookup 17596 Thread-13 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:30:28 rest_api get_users_lookup 20184 Thread-19 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:30:29 rest_api get_users_lookup 13132 Thread-12 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:30:32 rest_api get_users_lookup 10616 Thread-15 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:30:43 rest_api get_users_lookup 12632 Thread-17 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:30:45 rest_api get_users_lookup 18476 Thread-16 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:30:50 rest_api get_users_lookup 20816 Thread-18 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:30:56 rest_api get_users_lookup 11036 Thread-14 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:30:59 rest_api get_users_lookup 12632 Thread-17 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:31:02 rest_api get_users_lookup 17596 Thread-13 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:31:02 TwitterError __init__ 13132 Thread-12 [line:22] WARNING 400 statuses/filter text HTTPSConnectionPool(host='api.twitter.com', port=443): Read timed out.
Mon 27 Nov 2017 17:31:02 rest_api get_users_lookup 13132 Thread-12 [line:120] ERROR HTTPSConnectionPool(host='api.twitter.com', port=443): Read timed out.
Mon 27 Nov 2017 17:31:17 rest_api get_users_lookup 20184 Thread-19 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:31:18 rest_api get_users_lookup 10616 Thread-15 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:31:18 rest_api get_users_lookup 20816 Thread-18 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:31:25 rest_api get_users_lookup 18476 Thread-16 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:31:33 TwitterError __init__ 20184 Thread-19 [line:22] WARNING 400 statuses/filter text HTTPSConnectionPool(host='api.twitter.com', port=443): Max retries exceeded with url: /1.1/users/lookup.json (Caused by ProxyError('Cannot connect to proxy.', timeout('timed out',)))
Mon 27 Nov 2017 17:31:33 rest_api get_users_lookup 20184 Thread-19 [line:120] ERROR HTTPSConnectionPool(host='api.twitter.com', port=443): Max retries exceeded with url: /1.1/users/lookup.json (Caused by ProxyError('Cannot connect to proxy.', timeout('timed out',)))
Mon 27 Nov 2017 17:31:36 rest_api get_users_lookup 12632 Thread-17 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:31:37 rest_api get_users_lookup 17596 Thread-13 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:31:37 rest_api get_users_lookup 11036 Thread-14 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:31:52 rest_api get_users_lookup 10616 Thread-15 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:31:52 rest_api get_users_lookup 20816 Thread-18 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:31:52 rest_api get_users_lookup 13132 Thread-12 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:32:01 rest_api get_users_lookup 12632 Thread-17 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:32:04 rest_api get_users_lookup 18476 Thread-16 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:32:08 rest_api get_users_lookup 17596 Thread-13 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:32:15 rest_api get_users_lookup 11036 Thread-14 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:32:20 rest_api get_users_lookup 12632 Thread-17 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:32:25 rest_api get_users_lookup 20184 Thread-19 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:32:31 rest_api get_users_lookup 13132 Thread-12 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:32:36 rest_api get_users_lookup 20816 Thread-18 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:32:40 rest_api get_users_lookup 18476 Thread-16 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:32:45 rest_api get_users_lookup 10616 Thread-15 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:32:48 rest_api get_users_lookup 17596 Thread-13 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:32:53 rest_api get_users_lookup 11036 Thread-14 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:32:58 rest_api get_users_lookup 20184 Thread-19 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:33:04 TwitterError __init__ 12632 Thread-17 [line:22] WARNING 400 statuses/filter text HTTPSConnectionPool(host='api.twitter.com', port=443): Read timed out.
Mon 27 Nov 2017 17:33:04 rest_api get_users_lookup 12632 Thread-17 [line:120] ERROR HTTPSConnectionPool(host='api.twitter.com', port=443): Read timed out.
Mon 27 Nov 2017 17:33:08 rest_api get_users_lookup 13132 Thread-12 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:33:09 rest_api get_users_lookup 20816 Thread-18 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:33:12 TwitterError __init__ 17596 Thread-13 [line:22] WARNING 400 statuses/filter text HTTPSConnectionPool(host='api.twitter.com', port=443): Read timed out.
Mon 27 Nov 2017 17:33:12 rest_api get_users_lookup 17596 Thread-13 [line:120] ERROR HTTPSConnectionPool(host='api.twitter.com', port=443): Read timed out.
Mon 27 Nov 2017 17:33:23 rest_api get_users_lookup 10616 Thread-15 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:33:28 rest_api get_users_lookup 20184 Thread-19 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:33:28 rest_api get_users_lookup 11036 Thread-14 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:33:38 rest_api get_users_lookup 18476 Thread-16 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:33:44 rest_api get_users_lookup 20816 Thread-18 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:33:47 rest_api get_users_lookup 13132 Thread-12 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:33:56 rest_api get_users_lookup 17596 Thread-13 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:33:56 rest_api get_users_lookup 12632 Thread-17 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:34:01 rest_api get_users_lookup 20184 Thread-19 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:34:06 rest_api get_users_lookup 10616 Thread-15 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:34:06 rest_api get_users_lookup 18476 Thread-16 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:34:13 rest_api get_users_lookup 11036 Thread-14 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:34:18 rest_api get_users_lookup 20816 Thread-18 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:34:31 rest_api get_users_lookup 13132 Thread-12 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:34:33 rest_api get_users_lookup 17596 Thread-13 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:34:37 rest_api get_users_lookup 12632 Thread-17 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:34:41 rest_api get_users_lookup 18476 Thread-16 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:34:43 rest_api get_users_lookup 10616 Thread-15 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:34:47 rest_api get_users_lookup 20184 Thread-19 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:34:53 rest_api get_users_lookup 20816 Thread-18 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:34:54 rest_api get_users_lookup 11036 Thread-14 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:35:08 rest_api get_users_lookup 13132 Thread-12 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:35:09 rest_api get_users_lookup 20184 Thread-19 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:35:15 rest_api get_users_lookup 17596 Thread-13 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:35:24 rest_api get_users_lookup 12632 Thread-17 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:35:27 rest_api get_users_lookup 18476 Thread-16 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:35:27 rest_api get_users_lookup 10616 Thread-15 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:35:30 TwitterError __init__ 11036 Thread-14 [line:22] WARNING 400 statuses/filter text HTTPSConnectionPool(host='api.twitter.com', port=443): Read timed out.
Mon 27 Nov 2017 17:35:30 rest_api get_users_lookup 11036 Thread-14 [line:120] ERROR HTTPSConnectionPool(host='api.twitter.com', port=443): Read timed out.
Mon 27 Nov 2017 17:35:47 rest_api get_users_lookup 17596 Thread-13 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:35:50 rest_api get_users_lookup 13132 Thread-12 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:35:50 rest_api get_users_lookup 20184 Thread-19 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:36:03 rest_api get_users_lookup 20816 Thread-18 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:36:05 rest_api get_users_lookup 12632 Thread-17 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:36:13 rest_api get_users_lookup 10616 Thread-15 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:36:16 rest_api get_users_lookup 11036 Thread-14 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:36:18 rest_api get_users_lookup 17596 Thread-13 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:36:19 rest_api get_users_lookup 18476 Thread-16 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:36:34 rest_api get_users_lookup 13132 Thread-12 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:36:35 rest_api get_users_lookup 20184 Thread-19 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:36:36 rest_api get_users_lookup 12632 Thread-17 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:36:44 rest_api get_users_lookup 20816 Thread-18 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:36:53 rest_api get_users_lookup 10616 Thread-15 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:36:55 rest_api get_users_lookup 18476 Thread-16 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:36:59 rest_api get_users_lookup 17596 Thread-13 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:36:59 TwitterError __init__ 20816 Thread-18 [line:22] WARNING 400 statuses/filter text HTTPSConnectionPool(host='api.twitter.com', port=443): Max retries exceeded with url: /1.1/users/lookup.json (Caused by ProxyError('Cannot connect to proxy.', timeout('timed out',)))
Mon 27 Nov 2017 17:36:59 rest_api get_users_lookup 20816 Thread-18 [line:120] ERROR HTTPSConnectionPool(host='api.twitter.com', port=443): Max retries exceeded with url: /1.1/users/lookup.json (Caused by ProxyError('Cannot connect to proxy.', timeout('timed out',)))
Mon 27 Nov 2017 17:37:12 rest_api get_users_lookup 20184 Thread-19 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:37:14 TwitterError __init__ 13132 Thread-12 [line:22] WARNING 400 statuses/filter text HTTPSConnectionPool(host='api.twitter.com', port=443): Read timed out.
Mon 27 Nov 2017 17:37:14 rest_api get_users_lookup 13132 Thread-12 [line:120] ERROR HTTPSConnectionPool(host='api.twitter.com', port=443): Read timed out.
Mon 27 Nov 2017 17:37:16 rest_api get_users_lookup 11036 Thread-14 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:37:22 rest_api get_users_lookup 12632 Thread-17 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:37:31 rest_api get_users_lookup 18476 Thread-16 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:37:31 rest_api get_users_lookup 10616 Thread-15 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:37:48 rest_api get_users_lookup 20184 Thread-19 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:37:52 rest_api get_users_lookup 20816 Thread-18 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:37:52 rest_api get_users_lookup 11036 Thread-14 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:38:02 rest_api get_users_lookup 12632 Thread-17 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:38:08 rest_api get_users_lookup 18476 Thread-16 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:38:09 rest_api get_users_lookup 17596 Thread-13 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:38:12 rest_api get_users_lookup 10616 Thread-15 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:38:15 rest_api get_users_lookup 13132 Thread-12 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:38:21 rest_api get_users_lookup 20184 Thread-19 [line:140] INFO users: 93, success: 93
Mon 27 Nov 2017 17:38:30 rest_api get_users_lookup 20816 Thread-18 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:38:32 rest_api get_users_lookup 11036 Thread-14 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:38:34 rest_api get_users_lookup 10616 Thread-15 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:38:37 rest_api get_users_lookup 12632 Thread-17 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:38:38 rest_api get_users_lookup 17596 Thread-13 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:38:48 rest_api get_users_lookup 10616 Thread-15 [line:140] INFO users: 1, success: 1
Mon 27 Nov 2017 17:38:49 rest_api get_users_lookup 12632 Thread-17 [line:140] INFO users: 1, success: 1
Mon 27 Nov 2017 17:38:52 rest_api get_users_lookup 18476 Thread-16 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:39:00 rest_api get_users_lookup 13132 Thread-12 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:39:02 rest_api get_users_lookup 17596 Thread-13 [line:140] INFO users: 1, success: 1
Mon 27 Nov 2017 17:39:11 rest_api get_users_lookup 11036 Thread-14 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:39:13 rest_api get_users_lookup 20816 Thread-18 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:39:30 rest_api get_users_lookup 18476 Thread-16 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:39:34 rest_api get_users_lookup 13132 Thread-12 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:39:39 rest_api get_users_lookup 11036 Thread-14 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:39:55 rest_api get_users_lookup 18476 Thread-16 [line:140] INFO users: 1, success: 1
Mon 27 Nov 2017 17:39:59 rest_api get_users_lookup 20816 Thread-18 [line:140] INFO users: 100, success: 100
Mon 27 Nov 2017 17:40:05 TwitterError __init__ 11036 Thread-14 [line:22] WARNING 400 statuses/filter text HTTPSConnectionPool(host='api.twitter.com', port=443): Max retries exceeded with url: /1.1/users/lookup.json (Caused by ProxyError('Cannot connect to proxy.', timeout('timed out',)))
Mon 27 Nov 2017 17:40:05 rest_api get_users_lookup 11036 Thread-14 [line:120] ERROR HTTPSConnectionPool(host='api.twitter.com', port=443): Max retries exceeded with url: /1.1/users/lookup.json (Caused by ProxyError('Cannot connect to proxy.', timeout('timed out',)))
Mon 27 Nov 2017 17:40:17 rest_api get_users_lookup 13132 Thread-12 [line:140] INFO users: 100, success: 100
